"250.522","121.618","0.731101","214.589","230.217","0.0879314","83.3251","255.223","0.206602","0","0","0","0","0","0","291.173","241.166","0.180204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220.815","95.0431","0.790247","276.315","102.047","0.786259","175.519","103.625","0.398848","309.139","109.901","0.44985"
"245.067","122.421","0.705821","233.346","234.9","0.122049","172.399","232.559","0.0527065","0","0","0","0","0","0","295.844","243.497","0.171551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215.366","96.5781","0.832607","270.853","102.863","0.814246","171.596","102.86","0.360441","308.357","121.612","0.258287"
"240.352","127.822","0.710491","237.24","251.306","0.154176","179.443","252.085","0.0538778","0","0","0","0","0","0","297.41","259.127","0.189248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209.113","97.4037","0.81135","266.136","104.428","0.804538","167.701","105.21","0.323991","307.561","124.731","0.299718"
"234.13","128.634","0.740393","233.342","255.216","0.158416","179.422","255.996","0.0598589","0","0","0","0","0","0","295.857","261.472","0.24237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","203.648","98.1985","0.776058","263.025","108.308","0.717205","166.136","105.205","0.325428","302.898","127.865","0.30282"
"227.879","129.439","0.713498","240.365","256.77","0.270001","179.429","257.563","0.141541","0","0","0","0","0","0","299.752","259.895","0.252964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200.512","99.7307","0.744487","257.549","109.085","0.776782","160.668","108.313","0.272462","298.979","130.199","0.324747"
"221.625","130.208","0.690736","238.803","251.314","0.217066","173.186","253.66","0.0877634","0","0","0","0","0","0","299.755","257.56","0.189295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195.832","101.286","0.770564","252.843","109.089","0.799511","157.554","109.889","0.302202","298.21","122.392","0.316745"
"215.39","132.53","0.685745","234.118","249.75","0.149312","76.292","259.903","0.186267","0","0","0","0","0","0","298.976","261.469","0.161136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190.35","101.283","0.76986","247.38","109.126","0.819752","155.203","108.321","0.260181","291.187","120.051","0.367247"
"209.914","133.308","0.710392","232.564","257.561","0.104904","74.7357","254.445","0.199704","0","0","0","0","0","0","299.752","265.365","0.147176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185.674","100.515","0.741955","241.931","109.873","0.779659","151.29","110.667","0.244328","289.6","120.837","0.348491"
"203.668","133.314","0.743233","238.815","252.875","0.11403","73.9442","255.22","0.208578","0","0","0","0","0","0","301.318","266.934","0.124985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181.775","100.501","0.750337","236.476","109.884","0.77348","148.182","116.152","0.269169","285.706","122.383","0.326084"
"197.398","133.317","0.768532","241.151","245.845","0.110207","72.3801","256.008","0.166171","0","0","0","0","0","0","297.414","260.691","0.0944725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177.077","102.044","0.784729","232.571","110.686","0.767482","142.71","116.144","0.17095","278.657","120.829","0.323629"
"195.819","133.325","0.712818","0","0","0","74.731","261.468","0.130195","0","0","0","0","0","0","299.759","261.465","0.0948814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173.172","102.827","0.809867","228.636","112.233","0.789532","139.572","115.366","0.175437","277.894","121.601","0.324736"
"191.129","134.116","0.776638","0","0","0","74.7336","260.686","0.149781","0","0","0","0","0","0","305.222","263.808","0.0813954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170.841","102.843","0.86519","225.535","113.789","0.759269","134.103","121.598","0.208653","277.877","120.822","0.201351"
"188.798","134.88","0.713714","220.841","232.56","0.0715332","76.286","255.226","0.142062","0","0","0","0","0","0","292.722","259.911","0.0963523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168.484","102.869","0.83595","222.421","115.367","0.791379","134.114","120.043","0.16995","277.858","116.152","0.252364"
"184.922","135.682","0.763951","215.371","229.441","0.0589034","72.3766","253.66","0.129546","0","0","0","0","0","0","287.252","247.4","0.116057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166.163","104.41","0.843207","220.048","116.146","0.774848","134.111","121.6","0.14868","273.182","120.048","0.230454"
"184.114","140.326","0.718718","223.186","252.088","0.146479","67.6912","252.095","0.162376","0","0","0","0","0","0","288.811","263.038","0.212915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163.016","106.771","0.767965","217.717","120.049","0.750752","131.765","122.393","0.136133","272.425","111.457","0.222429"
"179.429","141.163","0.742334","227.877","257.561","0.0581629","66.9194","250.537","0.151904","0","0","0","0","0","0","288.816","269.287","0.153053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160.675","109.114","0.850085","215.382","122.368","0.752391","128.63","128.646","0.133773","271.627","120.038","0.190544"
"177.837","142.693","0.690877","224.746","254.438","0.0663636","67.6989","252.873","0.115654","0","0","0","0","0","0","284.902","266.164","0.15824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.098","109.891","0.848461","213.025","123.953","0.713502","116.934","120.826","0.27199","266.95","121.594","0.19787"
"172.424","141.941","0.727425","222.398","254.435","0.0815089","66.1282","252.879","0.0967352","0","0","0","0","0","0","288.03","263.027","0.112428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156.769","109.921","0.784149","209.879","125.51","0.748081","120.043","120.045","0.137618","268.497","129.421","0.142472"
"170.822","144.261","0.684134","226.307","250.533","0.0623859","55.9775","253.654","0.0652456","0","0","0","0","0","0","284.908","262.256","0.13015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153.677","111.462","0.766058","208.341","127.08","0.765752","118.484","121.603","0.114915","268.498","127.078","0.128025"
"166.931","145.825","0.691068","215.36","252.086","0.0829001","62.2215","252.094","0.151148","0","0","0","0","0","0","284.907","270.06","0.12287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152.077","113.786","0.778956","204.42","127.092","0.741091","125.509","115.359","0.06948","263.818","128.641","0.0957168"
"164.568","147.413","0.715791","209.119","252.871","0.0611755","60.6698","249.752","0.165081","0","0","0","0","0","0","284.913","268.496","0.0996623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149.733","115.319","0.75369","202.871","128.636","0.74221","0","0","0","259.912","139.587","0.176658"
"163.013","148.949","0.6896","210.682","253.658","0.0541722","59.1042","251.312","0.132307","0","0","0","0","0","0","283.344","266.165","0.126451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.171","116.124","0.775883","200.521","129.42","0.707114","115.34","116.141","0.0535065","259.911","136.464","0.16281"
"161.45","152.065","0.637909","208.335","256.781","0.0562201","55.9706","253.649","0.121278","0","0","0","0","0","0","281.788","266.156","0.0980837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.618","116.151","0.790373","197.403","131.768","0.728819","113.802","113.02","0.0853843","258.347","134.11","0.175984"
"159.108","152.873","0.697754","208.339","260.692","0.0614794","55.1995","252.098","0.122732","0","0","0","0","0","0","273.19","272.398","0.146602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145.837","117.712","0.718837","196.64","133.319","0.739597","0","0","0","256.779","134.901","0.136554"
"158.323","152.847","0.657221","0","0","0","0","0","0","0","0","0","0","0","0","274.756","268.501","0.125658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.259","117.711","0.716927","196.603","134.1","0.774724","0","0","0","254.447","141.92","0.163155"
"155.998","152.845","0.642283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.702","117.709","0.694071","194.281","134.068","0.718392","0","0","0","253.653","140.351","0.141334"
"155.223","152.843","0.626959","0","0","0","0","0","0","0","0","0","0","0","0","271.624","270.838","0.109541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.115","117.713","0.714022","194.262","134.077","0.725504","100.514","122.402","0.108541","253.652","140.353","0.128656"
"156.761","152.848","0.676882","0","0","0","0","0","0","0","0","0","0","0","0","272.41","270.066","0.0853529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.346","119.271","0.730611","191.945","134.098","0.737663","0","0","0","252.873","138.792","0.151629"
"155.195","152.875","0.672007","201.302","253.658","0.0587767","49.7232","250.529","0.120592","0","0","0","0","0","0","273.19","270.059","0.0812557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.585","120.032","0.714648","191.176","134.08","0.74564","109.105","115.358","0.0519368","250.531","137.24","0.114045"
"155.985","152.87","0.681966","202.861","259.133","0.0795534","51.2905","248.199","0.0633986","0","0","0","0","0","0","270.064","266.156","0.0810336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.555","120.826","0.746469","191.168","134.098","0.75167","0","0","0","248.969","139.575","0.109153"
"154.421","152.871","0.712011","204.437","257.562","0.130272","52.0657","248.185","0.0815776","0","0","0","0","0","0","266.158","259.914","0.0534038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.558","120.808","0.73137","191.918","134.109","0.766393","0","0","0","250.526","135.677","0.130722"
"155.991","152.877","0.711732","201.311","259.909","0.152082","52.0674","246.623","0.0693901","0","0","0","0","0","0","265.363","270.844","0.147709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138.799","120.05","0.744447","192.7","134.107","0.744967","0","0","0","251.304","135.682","0.147721"
"158.315","152.865","0.720421","196.619","258.345","0.127964","54.4193","247.401","0.115357","0","0","0","0","0","0","260.683","266.16","0.185762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.551","120.039","0.733874","192.725","134.084","0.734955","104.422","146.608","0.0562419","248.2","137.239","0.109615"
"158.34","152.858","0.723511","196.623","258.346","0.155268","57.5375","245.841","0.154141","0","0","0","0","0","0","262.245","265.381","0.181897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.559","119.258","0.724194","193.487","134.079","0.725851","106.759","127.857","0.0509601","248.197","138.802","0.10907"
"158.32","152.847","0.689366","197.402","256.003","0.172497","50.5009","248.962","0.120115","0","0","0","0","0","0","265.377","263.027","0.14552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.579","118.488","0.73208","194.265","134.079","0.728835","102.848","127.866","0.0885646","248.978","139.574","0.118727"
"315.338","47.414","0.888439","321.623","77.8826","0.860528","297.416","78.6182","0.73144","273.962","116.123","0.441469","281.011","127.077","0.552362","345.84","77.8556","0.731268","348.215","127.866","0.574675","309.158","127.861","0.783853","299.764","176.296","0.394938","302.884","240.371","0.142762","0","0","0","334.126","177.088","0.359456","334.94","242.715","0.17833","0","0","0","309.905","41.9084","0.912313","320.858","42.6858","0.872888","305.228","45.0408","0.17566","331.007","46.6045","0.800062"
"314.593","47.4138","0.879128","321.619","77.8741","0.852916","297.419","78.6155","0.73508","275.541","115.384","0.450206","281.794","127.069","0.593265","345.075","77.8409","0.711904","348.204","127.87","0.580157","309.882","127.856","0.782185","299.764","174.748","0.393763","302.867","236.47","0.119162","0","0","0","334.111","177.082","0.349414","334.938","241.946","0.132038","0","0","0","309.886","41.9042","0.918774","320.841","42.6883","0.86017","305.217","45.0393","0.168208","330.234","46.5913","0.797205"
"314.598","47.4093","0.882649","321.631","77.8574","0.854892","297.427","78.6101","0.728398","276.299","116.118","0.470812","281.016","127.088","0.607781","345.853","77.0798","0.718933","348.217","127.851","0.548519","309.91","127.854","0.788112","300.525","174.742","0.396961","302.892","236.464","0.118987","0","0","0","334.141","176.303","0.359151","338.038","241.93","0.170836","0","0","0","309.889","41.8976","0.914555","320.844","41.9408","0.860238","305.216","45.022","0.168369","330.245","46.5794","0.77602"
"314.591","47.404","0.882162","321.625","77.8575","0.851081","297.422","78.6121","0.732712","274.755","116.136","0.521225","279.461","127.834","0.638259","345.851","77.0794","0.713661","348.204","127.86","0.540736","309.921","127.841","0.785124","300.539","175.516","0.398824","302.896","236.464","0.129386","0","0","0","334.899","176.305","0.364891","338.041","241.93","0.188711","0","0","0","309.878","41.8989","0.910017","320.827","41.9301","0.853559","304.456","45.0288","0.179037","329.476","46.5629","0.755828"
"314.592","47.397","0.880909","321.605","77.8698","0.852107","297.401","78.6142","0.737766","273.963","116.134","0.492792","280.222","127.866","0.63238","345.075","77.8365","0.720566","348.216","127.86","0.560348","309.938","127.834","0.78111","300.542","176.303","0.407574","302.891","238.81","0.150884","0","0","0","334.91","177.08","0.377943","338.032","241.933","0.229852","0","0","0","309.884","41.1672","0.908973","320.826","41.929","0.853911","304.455","44.2619","0.188511","329.46","46.5622","0.772094"
"313.831","47.3909","0.868465","321.6","77.8816","0.851764","297.399","78.6232","0.73279","272.425","116.166","0.487239","279.464","127.879","0.633246","344.3","77.8475","0.721735","348.216","127.861","0.569708","310.686","127.83","0.775522","300.543","177.867","0.397124","302.892","241.154","0.13088","0","0","0","334.906","178.648","0.370425","336.484","244.281","0.193093","0","0","0","309.879","41.1549","0.922159","320.079","41.93","0.845794","304.456","44.2464","0.14867","330.218","46.5956","0.794077"
"313.828","47.3883","0.870066","320.866","77.874","0.844075","297.405","77.8761","0.746993","271.626","116.919","0.503966","280.226","128.65","0.597009","343.52","77.8549","0.725577","348.983","127.833","0.569064","310.699","127.832","0.771562","299.765","179.426","0.344381","304.464","285.697","0.137413","0","0","0","334.894","181.776","0.321484","335.701","252.881","0.0873153","0","0","0","309.163","41.1509","0.921194","320.073","41.9246","0.846888","304.443","44.2419","0.157893","329.467","46.5848","0.788493"
"313.812","47.3886","0.866186","320.859","77.8502","0.842981","296.652","77.8657","0.757811","271.601","116.927","0.52991","279.462","128.621","0.603045","344.301","77.8247","0.719791","348.994","127.848","0.552445","310.697","127.836","0.763592","299.76","179.426","0.367443","302.102","241.152","0.0891138","0","0","0","334.146","181.77","0.34239","334.93","252.091","0.14212","0","0","0","309.151","41.1502","0.927307","320.065","41.9238","0.843964","304.437","44.2413","0.150809","329.477","46.5825","0.78405"
"313.812","47.3988","0.857103","320.854","77.8638","0.84208","296.636","77.8834","0.739016","272.419","116.163","0.516775","281.014","127.861","0.613935","345.072","77.8392","0.71184","348.99","127.863","0.551012","310.695","127.834","0.757526","298.986","179.427","0.356886","303.685","285.698","0.148573","0","0","0","334.136","181.778","0.324237","334.91","252.095","0.0676641","0","0","0","309.15","41.1469","0.926797","320.074","41.9329","0.8404","303.684","43.4766","0.154079","330.238","46.5955","0.747451"
"313.036","47.399","0.841049","320.859","77.879","0.850494","296.653","78.613","0.748617","272.415","116.159","0.486707","282.574","127.835","0.594413","343.525","77.8587","0.718834","348.217","127.862","0.560256","310.685","127.85","0.757917","299.746","178.643","0.349901","298.2","230.215","0.0535555","0","0","0","334.133","180.988","0.309722","334.926","285.706","0.100042","0","0","0","309.149","41.1452","0.914505","320.058","41.9408","0.826683","304.438","43.4563","0.128109","330.234","46.5961","0.791834"
"312.269","47.408","0.846163","320.859","77.8663","0.860233","296.657","78.6067","0.749364","272.426","116.129","0.518991","281.793","128.663","0.622013","343.516","77.8387","0.730322","348.216","127.886","0.566441","309.946","127.855","0.762769","298.982","178.645","0.33528","0","0","0","0","0","0","334.122","180.993","0.285028","334.149","285.706","0.109005","0","0","0","309.138","41.1567","0.914","319.298","42.6922","0.825379","303.69","43.4754","0.118554","330.245","46.6165","0.783298"
"313.024","47.4096","0.844621","320.839","77.87","0.848542","296.641","78.6154","0.743858","274.75","116.124","0.429246","282.552","127.871","0.615022","343.507","77.8382","0.726358","348.207","127.864","0.558625","310.682","127.864","0.754575","298.986","177.867","0.35688","303.675","285.7","0.180403","0","0","0","334.117","180.208","0.310538","334.12","285.703","0.112711","0","0","0","309.14","41.1608","0.912868","319.301","42.6968","0.825242","304.434","43.483","0.134734","330.23","46.6266","0.775508"
"312.27","47.4136","0.843307","320.831","78.6079","0.839086","296.635","78.6271","0.731585","273.204","116.117","0.424342","282.564","127.853","0.575659","342.738","77.8606","0.729177","348.191","128.62","0.565552","309.936","127.874","0.754489","299.752","178.638","0.362298","304.437","285.699","0.159127","0","0","0","334.126","180.988","0.332561","334.919","243.498","0.0723027","0","0","0","309.133","41.1665","0.910207","319.296","42.6983","0.820285","303.688","44.2442","0.136463","330.235","46.6234","0.79916"
"312.272","47.4122","0.843961","320.83","78.6139","0.834022","296.628","78.6196","0.725311","272.394","116.14","0.431643","283.329","127.059","0.5428","342.743","77.8724","0.726372","348.19","128.645","0.569455","309.941","128.611","0.751517","298.988","178.655","0.344542","304.437","285.701","0.188202","0","0","0","334.107","181.773","0.305611","334.918","253.653","0.0556237","0","0","0","309.132","41.1671","0.913389","319.292","42.697","0.817963","303.683","44.2476","0.136714","330.232","46.612","0.813178"
"313.035","47.4213","0.849371","320.825","78.6167","0.837355","296.627","78.6267","0.72327","273.98","115.355","0.325681","281.776","127.082","0.570013","342.746","77.8718","0.72851","347.435","128.671","0.560836","309.945","128.638","0.763374","298.976","176.309","0.370511","306.005","285.702","0.169879","0","0","0","333.342","177.862","0.323196","336.475","238.033","0.0596224","0","0","0","309.135","41.1705","0.917665","320.057","42.7047","0.829963","303.678","44.2494","0.146954","330.247","46.61","0.782495"
"313.038","47.4203","0.852316","320.071","77.8641","0.828946","296.606","78.6141","0.724009","272.432","114.58","0.438015","279.461","123.181","0.562939","343.509","77.8225","0.729341","347.426","128.644","0.570701","309.905","128.661","0.772121","298.212","175.525","0.372412","302.09","235.681","0.0995798","0","0","0","332.569","177.089","0.324736","334.905","245.845","0.106965","0","0","0","309.134","41.1749","0.915122","320.05","42.7016","0.829035","303.679","44.2512","0.167322","331.02","46.6123","0.804029"
"313.043","48.1525","0.851541","320.823","77.8662","0.826479","296.615","78.6067","0.73365","272.422","115.349","0.368218","282.572","123.184","0.526143","343.51","77.8265","0.722832","347.423","128.632","0.576569","309.918","128.673","0.760134","298.972","177.074","0.360562","302.099","237.246","0.0899523","0","0","0","333.341","177.872","0.337827","334.929","250.532","0.121329","0","0","0","309.14","41.9016","0.918984","320.062","43.4643","0.83066","303.689","44.2568","0.155688","330.238","46.6171","0.761984"
"313.026","48.1715","0.839509","320.081","77.8742","0.829847","296.617","78.6116","0.73558","270.833","116.115","0.424099","279.436","124.736","0.50287","342.734","77.8364","0.74194","347.408","128.661","0.588833","309.915","129.428","0.764273","298.194","175.52","0.39354","302.104","235.679","0.115286","0","0","0","332.574","176.298","0.361936","334.933","244.28","0.157919","0","0","0","309.139","41.903","0.92433","320.827","43.4769","0.861087","303.674","44.243","0.102931","335.693","47.4074","0.761351"
"313.041","48.1733","0.837978","320.822","77.8615","0.821059","296.621","77.8734","0.737091","271.617","115.342","0.47558","278.669","125.523","0.555982","342.741","77.838","0.720433","347.419","128.646","0.59477","309.91","129.42","0.769022","298.197","176.308","0.408508","302.101","235.692","0.115224","0","0","0","333.337","177.854","0.373247","335.709","247.405","0.161234","0","0","0","309.15","41.9014","0.935333","320.832","43.4702","0.851887","0","0","0","334.102","46.6133","0.710249"
"313.799","48.1851","0.838135","320.071","77.8839","0.816832","296.613","77.8637","0.726099","270.836","115.341","0.406602","277.894","125.515","0.503672","342.73","78.6109","0.729402","347.408","128.625","0.586949","309.915","128.675","0.763777","297.445","173.183","0.406885","302.1","234.899","0.131678","0","0","0","331.008","174.738","0.351963","334.936","241.93","0.180748","0","0","0","309.154","41.9028","0.940745","320.848","43.4862","0.877974","303.677","44.252","0.102258","334.118","46.6199","0.637313"
"313.799","48.1862","0.830085","320.832","78.6235","0.83485","296.617","77.8681","0.729136","271.64","114.577","0.495278","278.67","126.291","0.555517","343.514","78.6415","0.730817","347.416","128.628","0.59072","309.161","128.656","0.77029","298.978","177.867","0.373366","302.102","236.466","0.100291","0","0","0","333.354","179.428","0.362547","335.698","250.533","0.185972","0","0","0","309.159","41.1758","0.935839","320.845","44.2461","0.872674","0","0","0","334.105","46.6184","0.659012"
"313.809","48.1845","0.831534","320.831","78.6388","0.822983","296.611","78.6073","0.718948","271.613","115.353","0.532979","278.666","127.837","0.58227","343.511","78.6577","0.720464","346.656","127.84","0.559259","309.149","128.676","0.770925","298.186","174.734","0.4017","302.104","234.903","0.132985","0","0","0","331.796","176.297","0.36175","334.16","243.502","0.187434","0","0","0","309.163","41.9035","0.930319","321.589","44.2573","0.885446","0","0","0","333.348","48.1569","0.658037"
"313.803","48.1832","0.84006","321.593","78.6291","0.849836","296.65","77.8727","0.730919","271.603","115.351","0.486942","279.426","127.83","0.527674","344.297","78.6506","0.726317","346.647","128.628","0.551442","309.883","129.407","0.75837","297.436","173.188","0.419238","302.084","234.91","0.15365","0","0","0","329.459","175.513","0.372598","332.561","243.495","0.205264","0","0","0","309.167","41.9113","0.921327","320.863","44.2625","0.883866","0","0","0","334.146","48.1515","0.723995"
"313.807","48.1769","0.84807","321.592","78.6347","0.846992","296.644","77.8781","0.736714","272.395","114.576","0.499123","278.69","127.855","0.595333","344.306","78.6618","0.711352","346.635","128.622","0.55081","309.897","128.65","0.762692","297.419","168.49","0.44137","298.967","231.003","0.20412","0","0","0","328.653","170.836","0.401869","329.447","238.808","0.238434","0","0","0","309.878","41.9091","0.918076","321.588","44.2565","0.887565","0","0","0","334.911","47.4087","0.764589"
"313.05","48.192","0.843841","321.606","78.638","0.848083","297.393","77.8786","0.733704","271.624","113.022","0.453573","278.663","123.948","0.493109","344.294","78.6648","0.720026","346.65","128.64","0.597151","309.907","128.62","0.773813","297.414","168.492","0.446966","298.199","231.001","0.158956","0","0","0","328.655","172.387","0.403983","330.235","241.945","0.203982","0","0","0","309.163","41.9346","0.91132","320.857","45.0194","0.89545","0","0","0","334.91","47.4031","0.81"
"313.049","48.9354","0.840087","321.615","78.6477","0.852282","297.396","78.6122","0.726784","272.396","113.783","0.421678","281.001","124.728","0.473215","345.078","79.4061","0.714601","347.416","127.865","0.582129","309.922","127.883","0.761784","297.406","168.483","0.441811","298.19","230.216","0.146185","0","0","0","327.901","172.387","0.396566","329.446","243.504","0.173002","0","0","0","309.161","41.9296","0.910895","320.867","45.0242","0.894214","0","0","0","334.904","47.4109","0.781907"
"313.04","48.9502","0.830897","321.607","78.6531","0.849886","297.393","78.6168","0.736072","272.403","114.559","0.383084","281.78","123.186","0.526128","344.295","79.4113","0.717013","347.398","127.871","0.59222","310.686","127.849","0.737681","297.415","166.937","0.446215","298.201","230.211","0.16326","0","0","0","327.89","171.611","0.413206","329.454","239.59","0.212663","0","0","0","309.164","41.9322","0.91165","320.862","45.0273","0.898779","0","0","0","334.922","47.3921","0.766025"
"313.043","48.9424","0.836029","321.621","78.6586","0.859377","297.417","78.616","0.740662","282.562","113.023","0.248134","281.791","121.597","0.613983","344.294","79.4286","0.723753","346.631","128.649","0.617253","310.704","127.856","0.751927","297.406","164.586","0.444941","296.634","227.869","0.148299","0","0","0","327.093","170.042","0.407119","328.659","239.595","0.15167","0","0","0","309.165","41.9281","0.913995","320.864","45.0241","0.899906","0","0","0","334.923","47.3863","0.754765"
"313.034","48.9354","0.837009","321.606","78.6535","0.850894","297.421","78.6088","0.743013","272.403","114.576","0.351645","281.774","122.386","0.550791","342.749","79.4254","0.725781","346.652","128.65","0.619658","310.72","127.841","0.741091","296.651","170.053","0.431352","296.627","230.217","0.14083","0","0","0","327.103","174.734","0.377385","327.906","245.061","0.146099","0","0","0","309.168","41.9285","0.914817","320.856","45.0263","0.901461","0","0","0","334.946","47.3945","0.758564"
